8.819823770620300500e-04 2.663471741358386727e-04 6.138232419941190739e-04 6.513049029249024999e-04 6.211303851956518620e-04 4.144832624538054289e-04 5.925384552701710474e-04 4.214181976050087003e-04 7.740695604046439731e-04 -1.735576027795095394e-03 8.630658921020297608e-03 -1.642713407772492928e-03 9.441027411466094109e-04 1.520091186334439847e-04 2.530890091727772454e-04 1.845422032572780293e-04 2.740394444009141357e-04 2.020764930326650224e-04 2.540171661912508558e-04 2.338901970465975160e-04 1.966555198029282735e-04 2.376609494585836925e-04 1.567921423291341817e-04 2.072275186507151353e-04 2.704311658597097825e-05 1.152565521187530695e-04 -3.293525239765789770e-05 7.173710293920975949e-06 -1.543559327741599835e-05 6.002055735305674431e-07 1.766671763264505729e-04
1.336823176066074756e-04 3.034945028285464513e-04 2.686411902676010639e-04 2.129682837499756215e-04 2.477947523515011056e-04 1.730455251031555181e-04 1.886490276240087823e-04 2.039769879939191532e-04 1.562848245549487030e-04 6.912367597827191821e-04 -1.642713407772493361e-03 3.855067396603720133e-03 -7.540746924150405371e-04 5.027557155551678732e-04 2.253970972163201554e-04 2.789578376517738234e-04 2.949608826795998575e-04 2.744254833638910297e-04 2.854497995595889044e-04 2.531904811934750196e-04 2.391077945967060188e-04 2.553085896585237120e-04 1.739281091762734420e-04 2.291122861505241856e-04 1.810730852167212045e-04 1.775960981404670785e-04 9.313581312814994478e-05 1.248470904148899635e-04 1.321070000313702658e-04 1.089786602423729802e-04 2.273953914040175686e-04
4.758146679782155144e-04 4.063171636644389954e-04 5.708499879311138784e-04 5.550676911549865585e-04 4.937294485551367617e-04 5.143522496851747009e-04 5.466002426684815054e-04 4.917051883496605710e-04 5.020588303296676493e-04 2.954546862953813719e-04 9.441027411466090856e-04 -7.540746924150403202e-04 4.340087157873775102e-03 -6.343357659571359107e-04 6.606478870819265702e-04 2.408367628090295610e-04 4.114926355418572156e-04 2.560669285299025950e-04 3.263855696572887880e-04 2.768900075444421355e-04 2.356628431741878945e-04 2.900907621232072173e-04 1.841341666322493628e-04 2.561982901796161375e-04 1.357945406685398136e-04 2.227023225356610176e-04 9.048536991029094111e-05 1.527265392096654442e-04 6.727591969792673843e-05 1.739449994087909003e-05 3.182633785654406583e-04
2.954098089297153710e-04 4.687077276487889438e-04 3.761268268867574266e-04 3.530496946134913734e-04 3.206577971979954591e-04 2.318701443797591664e-04 3.166409989054936171e-04 2.572787076003049006e-04 2.736732978401457692e-04 3.621850331133281086e-04 1.520091186334438221e-04 5.027557155551680900e-04 -6.343357659571360191e-04 2.986672688167232512e-03 -5.146032684953626406e-04 4.791721963908385814e-04 3.402225176260700954e-04 3.636588281400049698e-04 3.770146319648626622e-04 3.628429093243632506e-04 3.153053970615434659e-04 3.431695371443942242e-04 2.659682883538457910e-04 3.116685325410504539e-04 1.448232781474765739e-04 1.989737501256848143e-04 1.732615491285790477e-05 6.280960951496870372e-05 8.687257971470461679e-05 1.470092449515827276e-04 2.268636702825962449e-04
2.771949788998094404e-04 4.479917529146031281e-04 4.059716691304993065e-04 3.551363209581546759e-04 3.757878994688451484e-04 2.486954238813382902e-04 3.428350603387111798e-04 2.800453777055119742e-04 3.235174725048521930e-04 3.160167720644468979e-04 2.530890091727769744e-04 2.253970972163201825e-04 6.606478870819264618e-04 -5.146032684953626406e-04 3.592043932620647001e-03 -1.342155146402715892e-04 6.068215834463894101e-04 3.330607737335500892e-04 4.228989519981036149e-04 3.745128438594483235e-04 3.335860422609167992e-04 3.493464738374790724e-04 2.671748689369393974e-04 3.006309690116215671e-04 1.570903203564953481e-04 1.845919864020209990e-04 9.604827029364677789e-06 7.131473077169055803e-05 8.519439711514878661e-05 1.363220638024269650e-04 2.024291567602393746e-04
2.821221511572564642e-04 3.987651023688778954e-04 3.528029707220913468e-04 3.232904648382043896e-04 2.909704656403546579e-04 2.218186049244341490e-04 2.908604206542925847e-04 2.407427090868466738e-04 2.760633525478093080e-04 3.054957421727863640e-04 1.845422032572778396e-04 2.789578376517738234e-04 2.408367628090298050e-04 4.791721963908385814e-04 -1.342155146402716163e-04 1.401311490506805448e-03 2.290874790757330067e-05 4.312765134076344624e-04 3.431359564928726990e-04 3.497389773844092374e-04 3.026454651051650345e-04 3.220939887970393316e-04 2.455351099216772966e-04 2.843394269884586857e-04 1.713607102719756062e-04 1.869565689320475815e-04 7.017816988167254963e-05 7.009474313124242485e-05 9.366793465790402011e-05 1.428442446973392037e-04 2.020014866932215241e-04
4.124426310444300413e-04 4.649715312204557032e-04 4.560792104052525963e-04 4.423391013330830188e-04 3.833558545137453989e-04 2.930812748941623324e-04 3.898707897372635464e-04 3.013406806405154507e-04 3.702265079539609864e-04 3.705233803056902494e-04 2.740394444009139189e-04 2.949608826795999117e-04 4.114926355418570530e-04 3.402225176260700954e-04 6.068215834463893017e-04 2.290874790757326001e-05 1.491049753940249358e-03 1.417277156691187413e-04 5.068854130917104656e-04 3.869750172394120064e-04 3.569133637260680798e-04 3.943899683514333625e-04 2.789321747700548924e-04 3.066049002858586467e-04 1.889554618280937077e-04 2.122641754587870251e-04 7.997959894324637310e-05 7.128005254348138825e-05 1.069549756768348766e-04 1.454684340065025272e-04 2.407177969308340877e-04
2.937091246835918097e-04 4.037932371489026760e-04 3.401676683462385932e-04 3.197104132204796030e-04 2.866913327066803992e-04 1.876613358580066530e-04 2.678747428329591833e-04 2.216275716398656353e-04 2.601402717621658441e-04 2.809935668275439927e-04 2.020764930326648056e-04 2.744254833638911924e-04 2.560669285299027034e-04 3.636588281400050240e-04 3.330607737335501977e-04 4.312765134076345167e-04 1.417277156691187955e-04 1.203298215062880696e-03 2.002757778623470198e-04 4.354191451015006794e-04 3.312771438941739671e-04 3.796845162039368875e-04 2.813593547464835593e-04 3.116462409851413515e-04 1.848637855237903100e-04 2.092736129080841490e-04 4.921494355008493386e-05 5.125287968023504418e-05 1.101877266683045297e-04 1.975084298561586638e-04 1.818328778330718476e-04
3.378027724558137798e-04 4.559780307681446008e-04 4.125548288785777342e-04 3.724386348573213907e-04 3.509441414901932118e-04 2.455006062554556724e-04 3.411137890897331560e-04 2.755954148916914303e-04 3.165111046805589860e-04 3.469890966041639800e-04 2.540171661912505306e-04 2.854497995595889587e-04 3.263855696572887338e-04 3.770146319648627706e-04 4.228989519981036691e-04 3.431359564928727532e-04 5.068854130917104656e-04 2.002757778623469656e-04 1.032995960357862989e-03 2.582166759595040510e-04 4.089270635818129476e-04 3.989495701013430376e-04 3.059366962859113941e-04 3.302128351245385627e-04 1.978224606776396216e-04 2.235163800782901766e-04 7.867427818952012512e-05 7.931935757793536455e-05 1.138862811583096063e-04 1.746554038216524280e-04 2.255970696781198974e-04
2.786722287842199669e-04 4.683083693180324441e-04 3.552660927796866264e-04 3.375320316989796295e-04 3.000066788969070215e-04 1.980502322079133416e-04 2.856275816494091872e-04 2.277508908571249460e-04 2.732544171456883358e-04 3.138361756941999200e-04 2.338901970465973262e-04 2.531904811934749112e-04 2.768900075444421355e-04 3.628429093243632506e-04 3.745128438594482693e-04 3.497389773844090748e-04 3.869750172394118980e-04 4.354191451015004626e-04 2.582166759595041594e-04 1.086469606950236878e-03 2.324320269366080005e-04 4.534213301949612928e-04 2.981741159434698400e-04 3.285468731149662129e-04 1.203504030777907203e-04 1.894653855834589498e-04 -4.845561503896469980e-05 2.220206951130289098e-05 4.224861798096435405e-05 1.421242732248914522e-04 2.046183365579828971e-04
2.195688522747325409e-04 4.171991948489024628e-04 3.177869414648436621e-04 2.886296854831693496e-04 2.695584710820355051e-04 1.750454950829600630e-04 2.527906457394618178e-04 2.101339626669443579e-04 2.312121648941555213e-04 2.766624464922760960e-04 1.966555198029279754e-04 2.391077945967059917e-04 2.356628431741878131e-04 3.153053970615433575e-04 3.335860422609166365e-04 3.026454651051648176e-04 3.569133637260679171e-04 3.312771438941736961e-04 4.089270635818127307e-04 2.324320269366078650e-04 1.006144078979637115e-03 1.514182787482116392e-04 3.293604702655951867e-04 2.828345196468715766e-04 1.690662639258166369e-04 1.959054650964078814e-04 5.815879535670299847e-05 8.009263930021598768e-05 9.554353083124974156e-05 1.920317756866334741e-04 1.883428790391542180e-04
2.979140886065551248e-04 4.443817925800817924e-04 3.418616829065180087e-04 3.436877143401119287e-04 3.132374675266454459e-04 2.319843896672015753e-04 3.019122558455633685e-04 2.490849705340233218e-04 2.735727632194728397e-04 3.103914061803337014e-04 2.376609494585834757e-04 2.553085896585236578e-04 2.900907621232071631e-04 3.431695371443941158e-04 3.493464738374790724e-04 3.220939887970392774e-04 3.943899683514331999e-04 3.796845162039368332e-04 3.989495701013427665e-04 4.534213301949611844e-04 1.514182787482116121e-04 1.541517133934818375e-03 1.244219756476381666e-04 4.004161795633599048e-04 1.991433382903702045e-04 2.619418643038634153e-04 1.509363116581495707e-04 1.664765775802800002e-04 2.027020541380213754e-04 2.517010719660547598e-04 2.519014361112701566e-04
1.567286579542122662e-04 3.512821563656029901e-04 2.428449339126935252e-04 2.108867657571289033e-04 1.980804272005724440e-04 1.262453969913732415e-04 1.892209464390418917e-04 1.481555468851915042e-04 1.718265288282170341e-04 2.173465171994042240e-04 1.567921423291340462e-04 1.739281091762733878e-04 1.841341666322493628e-04 2.659682883538457368e-04 2.671748689369393432e-04 2.455351099216772424e-04 2.789321747700547298e-04 2.813593547464834509e-04 3.059366962859112315e-04 2.981741159434698400e-04 3.293604702655953493e-04 1.244219756476380311e-04 1.127332229940058083e-03 7.261461352685440835e-05 2.279428901261696522e-04 2.227576883677269914e-04 9.305847193605311916e-05 1.187412394972010767e-04 9.358302161035334681e-05 1.714764395455894562e-04 1.610063554748877488e-04
2.353262266538043435e-04 3.995162855851354974e-04 2.890698470894319987e-04 2.722285935522859445e-04 2.515679593890182198e-04 2.102222853718031272e-04 2.425666850343127443e-04 2.203500782328210081e-04 2.263952498625415762e-04 2.747408370391196458e-04 2.072275186507149185e-04 2.291122861505242398e-04 2.561982901796161375e-04 3.116685325410504539e-04 3.006309690116215671e-04 2.843394269884585231e-04 3.066049002858585925e-04 3.116462409851412430e-04 3.302128351245385627e-04 3.285468731149660503e-04 2.828345196468715766e-04 4.004161795633601217e-04 7.261461352685446256e-05 1.723964733011821735e-03 -1.058968941099910324e-04 4.063480645427602488e-04 -3.728862880018509805e-06 1.807252823482316160e-04 1.902403523678867353e-04 1.983666117816671056e-04 2.475891375147006262e-04
1.331212377601978026e-04 8.397399254716213940e-05 1.194071785555046278e-04 9.214515520602821160e-05 9.987148961098903316e-05 1.036631939154619079e-04 1.223862502382601434e-04 1.238115593983076348e-04 1.116146798984698324e-04 1.315509690126111448e-04 2.704311658597074447e-05 1.810730852167211774e-04 1.357945406685397323e-04 1.448232781474766010e-04 1.570903203564952397e-04 1.713607102719755520e-04 1.889554618280935992e-04 1.848637855237903643e-04 1.978224606776394861e-04 1.203504030777906796e-04 1.690662639258166098e-04 1.991433382903701232e-04 2.279428901261697606e-04 -1.058968941099910731e-04 1.550097400369534464e-03 1.443245847923636587e-04 9.462756810471698336e-04 5.027485078162690886e-04 6.479405468549233847e-04 4.378293135253638049e-04 2.156535471620167350e-04
1.798315737205731719e-04 1.676639337095314557e-04 1.524397573443577272e-04 1.674887583827779428e-04 1.260090712102744724e-04 1.701501533091282934e-04 1.596916222804008732e-04 1.608769695956194061e-04 1.540100408169671811e-04 1.754637823530345940e-04 1.152565521187528391e-04 1.775960981404671056e-04 2.227023225356608549e-04 1.989737501256848414e-04 1.845919864020208634e-04 1.869565689320474731e-04 2.122641754587868625e-04 2.092736129080839864e-04 2.235163800782900953e-04 1.894653855834588956e-04 1.959054650964078001e-04 2.619418643038634153e-04 2.227576883677269914e-04 4.063480645427602488e-04 1.443245847923637130e-04 1.292063468220804338e-03 1.872021229157322538e-04 5.243691413481675525e-04 3.939769466143396861e-04 3.878871214768578237e-04 2.843004058454201219e-04
-2.566521487721675065e-05 -8.658769413796642864e-05 -6.963087549485870724e-05 -4.851848431325470778e-05 1.867549520182841603e-05 5.192315883822368563e-05 3.523414776172807336e-05 4.385075476622779761e-05 -2.957206253972043954e-07 3.857861294033979591e-05 -3.293525239765787737e-05 9.313581312814989057e-05 9.048536991029099532e-05 1.732615491285793187e-05 9.604827029364718447e-06 7.017816988167260384e-05 7.997959894324640020e-05 4.921494355008495419e-05 7.867427818952012512e-05 -4.845561503896476756e-05 5.815879535670307300e-05 1.509363116581495165e-04 9.305847193605317337e-05 -3.728862880018575450e-06 9.462756810471702673e-04 1.872021229157321454e-04 3.941057766325387242e-03 5.870080727415954904e-04 1.657203928898025660e-03 6.418312990635737523e-04 3.465392938915304527e-04
-1.060615113383995059e-04 1.538245898936049203e-05 -3.311905015911417960e-05 -2.937482864918087924e-05 4.638900603125300408e-05 6.612338402664456730e-05 7.235772616102421374e-05 6.915180319114680040e-05 2.991072613308783860e-05 1.186109630068063692e-04 7.173710293920800613e-06 1.248470904148898551e-04 1.527265392096653087e-04 6.280960951496866306e-05 7.131473077169044961e-05 7.009474313124232998e-05 7.128005254348122562e-05 5.125287968023492220e-05 7.931935757793520192e-05 2.220206951130278934e-05 8.009263930021587926e-05 1.664765775802799189e-04 1.187412394972010089e-04 1.807252823482315889e-04 5.027485078162689802e-04 5.243691413481673357e-04 5.870080727415955988e-04 2.980224746467559273e-03 3.607204892391768151e-04 1.124644023259316295e-03 3.059193742875915712e-04
-1.695011341397916838e-07 -2.109859055646249009e-06 -4.473100447844508313e-05 -2.111120453039088931e-05 1.372408453516792422e-05 -8.062681873534983154e-06 3.026216910604748983e-05 2.704120008945174234e-05 1.995804771397541766e-05 7.853082415809742160e-05 -1.543559327741611016e-05 1.321070000313702116e-04 6.727591969792669777e-05 8.687257971470454903e-05 8.519439711514877305e-05 9.366793465790393880e-05 1.069549756768348360e-04 1.101877266683044348e-04 1.138862811583095115e-04 4.224861798096429306e-05 9.554353083124968735e-05 2.027020541380212940e-04 9.358302161035336037e-05 1.902403523678866540e-04 6.479405468549233847e-04 3.939769466143396319e-04 1.657203928898025660e-03 3.607204892391770320e-04 4.465929199242290627e-03 -1.891724012272236188e-03 7.136893481710839676e-04
1.373848821137588260e-04 7.634223104775130669e-05 3.762005487694955127e-05 5.075220355299615925e-05 1.039219063275291838e-05 -5.172986116141606772e-05 2.848458157797659719e-05 7.785395386304559191e-06 2.389355338571405642e-05 4.836252608262272531e-05 6.002055735303789783e-07 1.089786602423729260e-04 1.739449994087893079e-05 1.470092449515827818e-04 1.363220638024268295e-04 1.428442446973391224e-04 1.454684340065024459e-04 1.975084298561586096e-04 1.746554038216522654e-04 1.421242732248913980e-04 1.920317756866335012e-04 2.517010719660547598e-04 1.714764395455894291e-04 1.983666117816671327e-04 4.378293135253636423e-04 3.878871214768575527e-04 6.418312990635738607e-04 1.124644023259315645e-03 -1.891724012272236188e-03 2.390228427190156310e-02 -1.826203471226182191e-03
1.681201822781705404e-04 2.430355157989713038e-04 2.091125228887021580e-04 2.295949084163654977e-04 2.037648227885998080e-04 3.080741807747577714e-04 2.552704253830253948e-04 2.538066840749323631e-04 2.066076323738181143e-04 3.033582633868631465e-04 1.766671763264503019e-04 2.273953914040175415e-04 3.182633785654406041e-04 2.268636702825962449e-04 2.024291567602393746e-04 2.020014866932213615e-04 2.407177969308340064e-04 1.818328778330717934e-04 2.255970696781198703e-04 2.046183365579828700e-04 1.883428790391542180e-04 2.519014361112700481e-04 1.610063554748877488e-04 2.475891375147006262e-04 2.156535471620167350e-04 2.843004058454201219e-04 3.465392938915303443e-04 3.059193742875916254e-04 7.136893481710839676e-04 -1.826203471226182625e-03 1.916901882058905798e-02
