jd,RA,Decl,magsky
2456786.84296,280.82891667,0.50766667,22.0241636016
2456786.84296,280.82975,0.49072222,22.3867591733
2456786.87673,249.449125,-0.55141667,21.8413190104
2456789.57957,133.39779167,-0.61138889,19.153636485
2456789.57957,133.477125,-0.53944444,19.1408032154
2456789.75781,266.02825,-0.41605556,19.7130859823
2456789.75781,266.05108333,-0.34241667,19.7283531704
2456789.78364,310.69483333,0.26897222,19.4043740222
2456789.78364,310.72875,0.25052778,19.4065608065
2456789.85202,340.35891667,1.17002778,19.6759875133
2456789.85202,340.39620833,1.18633333,19.6657490952
2456789.85202,340.436375,1.21027778,19.649809133
2456789.87771,249.449125,-0.55141667,21.3548614822
2456789.92052,280.747125,0.51927778,21.7450468931
2456789.92052,280.7605,0.51586111,21.7769512486
2456789.92052,280.78195833,0.46716667,21.6779922143
2456789.92052,280.79216667,0.46186111,21.7987539961
2456789.92052,280.798875,0.50141667,21.8300324816
2456789.92052,280.79879167,0.49538889,21.7160921407
2456789.92052,280.82891667,0.50766667,21.5909354668
2456789.92052,280.82975,0.49072222,21.7812768922
2457249.56792,266.05108333,-0.34241667,22.2163728837
2457249.56792,266.02825,-0.41605556,22.077405196
2457249.56477,310.72875,0.25052778,22.1947869803
2457434.58567,59.05558333,0.14638889,19.7029324497
2457434.58567,58.93491667,0.11763889,19.6864013296
2457434.58567,58.91166667,0.17883333,19.7197191647
2456790.58894,133.39779167,-0.61138889,18.8360606474
2456790.58894,133.477125,-0.53944444,18.8386667674
2457249.56477,310.69483333,0.26897222,22.2428555417
2457249.68256,266.05108333,-0.34241667,22.2931513246
2457249.68256,266.02825,-0.41605556,22.0508762251
2456793.55291,133.39779167,-0.61138889,18.7452322009
2456793.55291,133.477125,-0.53944444,18.7460635875
2456793.85644,340.35891667,1.17002778,18.6385854707
2456793.85644,340.39620833,1.18633333,18.6535537412
2456793.85644,340.436375,1.21027778,18.6424594421
2456794.5948,249.449125,-0.55141667,18.7490456825
2456794.77051,266.02825,-0.41605556,18.8764762007
2456794.77051,266.05108333,-0.34241667,18.8759504563
2456870.7237,266.02825,-0.41605556,22.2110261091
2456870.7237,266.05108333,-0.34241667,22.2646535605
2456870.7272,310.69483333,0.26897222,22.3467022209
2456870.7272,310.72875,0.25052778,22.514686997
2456891.87991,14.1125,0.69805556,22.2361866615
2456891.87991,14.19525,0.64191667,22.4434480188
2456891.87991,14.32083333,0.61352778,22.3080253462
2456891.76564,44.3385,0.31080556,22.1781810023
2456891.76564,44.44575,0.26741667,22.3009750929
2456891.6171,249.449125,-0.55141667,22.0153061337
2456891.52635,266.02825,-0.41605556,22.1781810023
2456891.52635,266.05108333,-0.34241667,22.5485334767
2456891.52039,310.56079167,0.15002778,22.3849562183
2456891.52039,310.61,0.12858333,22.1939852865
2456891.52039,310.69483333,0.26897222,22.3849562183
2456891.52039,310.72875,0.25052778,22.2495087326
2456891.63361,340.35891667,1.17002778,22.4555342492
2456891.63361,340.39620833,1.18633333,22.4394489898
2456891.63361,340.436375,1.21027778,22.2698034385
2456928.83356,14.19525,0.64191667,22.1895051717
2456928.83356,14.32083333,0.61352778,22.2916873655
2456929.57598,14.19525,0.64191667,21.9823061414
2456929.57598,14.32083333,0.61352778,21.8242388644
2456929.67009,340.35891667,1.17002778,22.5791513379
2456929.67009,340.39620833,1.18633333,22.4980212472
2456929.67009,340.436375,1.21027778,22.3481665704
2456931.56479,266.02825,-0.41605556,20.2743160177
2456931.56479,266.05108333,-0.34241667,20.3542115381
2456931.66501,28.65720833,0.71680556,21.5211123696
2456931.66501,28.77175,0.76180556,21.5629816567
2456931.68605,44.3385,0.31080556,21.8122388997
2456931.68605,44.44575,0.26741667,21.8648620307
2456931.83215,102.91258333,-0.44341667,21.8624138649
2456931.83215,102.91883333,-0.36641667,22.0342732902
2456931.83215,102.91625,-0.42830556,21.9921307339
2456931.83215,102.915625,-0.44497222,22.0721685652
2456931.83215,102.92904167,-0.37191667,22.0662517378
2456931.83215,102.952625,-0.34236111,22.1682593175
2456931.83215,102.95654167,-0.35436111,21.9515629937
2456931.83215,102.96579167,-0.33775,21.9150203809
2456931.83215,102.96829167,-0.34533333,22.0515992191
2456931.83215,102.970875,-0.36694444,22.0087919582
2456931.83215,102.98225,-0.34861111,22.0457931349
2456931.83215,102.995875,-0.35877778,22.0457931349
2456931.83215,103.00783333,-0.45597222,21.6026735699
2456931.83215,103.0095,-0.35438889,22.0400179342
2456931.83215,103.01404167,-0.45508333,21.7465539193
2456931.83215,103.01883333,-0.32727778,21.7960163559
2456931.83215,103.02004167,-0.36541667,22.0931352087
2456931.83215,103.04141667,-0.39219444,22.0342732902
2456931.83215,103.05554167,-0.32783333,21.9976561155
2456931.83215,103.06875,-0.328,22.0545139461
2456931.83215,103.07691667,-0.33872222,22.0004293869
2456931.83215,103.078625,-0.39241667,22.014403072
2456936.56201,280.78195833,0.46716667,19.0363687058
2456936.56201,280.79216667,0.46186111,19.0427941981
2456936.56201,280.798875,0.50141667,19.0388630031
2456936.56201,280.79879167,0.49538889,19.031928787
2456936.64555,28.65720833,0.71680556,19.0641263699
2456936.64555,28.77175,0.76180556,19.0637612854
2456936.6641,58.30516667,0.273,19.009389778
2456936.6641,58.33579167,0.27630556,19.0004002619
2456936.83157,44.3385,0.31080556,19.7774374293
2456936.83157,44.44575,0.26741667,19.8106932814
2456937.59356,280.747125,0.51927778,18.5210257687
2456937.59356,280.7605,0.51586111,18.5370628637
2456937.59356,280.78195833,0.46716667,18.5348055634
2456937.59356,280.79216667,0.46186111,18.5290707927
2456937.59356,280.798875,0.50141667,18.5251525094
2456937.59356,280.79879167,0.49538889,18.5263824322
2456937.59356,280.82891667,0.50766667,18.5291828881
2456937.59356,280.82975,0.49072222,18.5241472906
2456937.6773,14.1125,0.69805556,18.3833061109
2456937.6773,14.19525,0.64191667,18.3953360177
2456937.6773,14.32083333,0.61352778,18.3870389026
2456937.79651,73.24525,-0.24480556,19.1634902459
2456938.52472,266.02825,-0.41605556,18.4936815194
2456938.52472,266.05108333,-0.34241667,18.508859324
2456938.54902,280.747125,0.51927778,18.5507616341
2456938.54902,280.7605,0.51586111,18.5553098719
2456938.54902,280.78195833,0.46716667,18.5547403425
2456938.54902,280.79216667,0.46186111,18.5573628463
2456938.54902,280.798875,0.50141667,18.5564500016
2456938.54902,280.79879167,0.49538889,18.5534314623
2456938.54902,280.82891667,0.50766667,18.5496841914
2456938.54902,280.82975,0.49072222,18.5566781191
2456938.70455,73.24525,-0.24480556,18.0702700127
2456938.70782,44.3385,0.31080556,18.094371482
2456938.70782,44.44575,0.26741667,18.0952661603
2456938.85702,58.708125,0.16905556,18.4438143223
2456938.85702,58.71533333,0.08930556,18.4397090509
2456938.85702,58.7655,0.05736111,18.4403238255
2456938.85702,58.76945833,0.05216667,18.4469034357
2456938.85702,58.78641667,0.243,18.4352111009
2456938.85702,58.78908333,0.02236111,18.4376621824
2456939.53746,266.02825,-0.41605556,18.6269498807
2456939.53746,266.05108333,-0.34241667,18.6178924658
2456939.55606,280.747125,0.51927778,18.8024114642
2456939.55606,280.7605,0.51586111,18.8055519252
2456939.55606,280.78195833,0.46716667,18.8069823861
2456939.55606,280.79216667,0.46186111,18.8028391546
2456939.55606,280.798875,0.50141667,18.8025539364
2456939.55606,280.79879167,0.49538889,18.8026965361
2456939.55606,280.82891667,0.50766667,18.786563046
2456939.55606,280.82975,0.49072222,18.8170488427
2456939.69813,44.3385,0.31080556,18.2438625066
2456939.69813,44.44575,0.26741667,18.250958583
2456939.79892,58.30516667,0.273,18.5746294013
2456939.79892,58.33579167,0.27630556,18.5796101207
2456939.89173,58.708125,0.16905556,17.8721337286
2456939.89173,58.71533333,0.08930556,17.8648365193
2456939.89173,58.7655,0.05736111,17.8649567616
2456939.89173,58.76945833,0.05216667,17.8655579893
2456939.89173,58.78641667,0.243,17.8646562267
2456939.89173,58.78908333,0.02236111,17.8605175556
2456940.53432,266.02825,-0.41605556,19.6211941159
2456940.53432,266.05108333,-0.34241667,19.6217997558
2456940.5374,280.747125,0.51927778,19.875722883
2456940.5374,280.7605,0.51586111,19.90953952
2456940.5374,280.78195833,0.46716667,19.8643020193
2456940.5374,280.79216667,0.46186111,19.8753403089
2456940.5374,280.798875,0.50141667,19.8787888508
2456940.5374,280.79879167,0.49538889,19.8961981713
2456940.5374,280.82891667,0.50766667,19.8650597033
2456940.5374,280.82975,0.49072222,19.8563783139
2456940.70562,58.30516667,0.273,18.672572364
2456940.70562,58.33579167,0.27630556,18.6719408126
2456948.67694,14.19525,0.64191667,22.5101289457
2456948.67694,14.32083333,0.61352778,22.2155088127
2456948.79799,58.708125,0.16905556,22.134807771
2456948.79799,58.71533333,0.08930556,22.077251775
2456948.79799,58.7655,0.05736111,22.189026154
2456948.79799,58.76945833,0.05216667,21.9813062138
2456948.79799,58.78641667,0.243,22.2990682046
2456948.79799,58.78908333,0.02236111,22.4014647162
2456950.52403,340.35891667,1.17002778,22.2360949336
2456950.52403,340.39620833,1.18633333,22.1248077806
2456950.52403,340.436375,1.21027778,22.0791178605
2456950.53167,14.19525,0.64191667,22.2088650387
2456950.53167,14.32083333,0.61352778,22.1627966356
2456950.7876,28.65720833,0.71680556,21.9632337418
2456950.7876,28.77175,0.76180556,22.1499853761
2456955.64036,340.35891667,1.17002778,22.0844345991
2456955.64036,340.39620833,1.18633333,22.2574551182
2456955.64036,340.436375,1.21027778,22.1808650415
2456965.64028,340.35891667,1.17002778,18.6083549689
2456965.64028,340.39620833,1.18633333,18.6275719836
2456965.64028,340.436375,1.21027778,18.6224556299
2456965.7388,58.708125,0.16905556,19.5015121894
2456965.7388,58.71533333,0.08930556,19.5315789448
2456965.7388,58.7655,0.05736111,19.5382142472
2456965.7388,58.76945833,0.05216667,19.5292804289
2456965.7388,58.78641667,0.243,19.4992764939
2456965.7388,58.78908333,0.02236111,19.5051551626
2456965.82314,58.91166667,0.17883333,20.2718565051
2456965.82314,58.93491667,0.11763889,20.2752743248
2456965.82314,59.05558333,0.14638889,20.2884767556
2456972.502,28.65720833,0.71680556,18.2243245923
2456972.502,28.77175,0.76180556,18.2101810501
2456972.81825,73.24525,-0.24480556,19.7807063379
2456973.59849,340.35891667,1.17002778,22.3404052075
2456973.59849,340.39620833,1.18633333,22.3558607737
2456973.59849,340.436375,1.21027778,22.1605051279
2456973.7199,58.30516667,0.273,20.606103374
2456973.7199,58.33579167,0.27630556,20.6154632182
2456975.71289,58.708125,0.16905556,21.8423471909
2456975.71289,58.71533333,0.08930556,21.7949712661
2456975.71289,58.7655,0.05736111,21.943791901
2456975.71289,58.76945833,0.05216667,21.8347280262
2456975.71289,58.78641667,0.243,21.814667683
2456975.71289,58.78908333,0.02236111,21.8945561783
2456976.69652,58.708125,0.16905556,22.1159963441
2456976.69652,58.71533333,0.08930556,22.3582714171
2456976.69652,58.7655,0.05736111,22.3582714171
2456976.69652,58.76945833,0.05216667,22.3456219319
2456976.69652,58.78641667,0.243,22.4148555923
2456976.69652,58.78908333,0.02236111,22.4015335215
2456976.70356,14.19525,0.64191667,22.5081091392
2456976.70356,14.32083333,0.61352778,22.2080029589
2456978.82133,58.708125,0.16905556,21.8078400579
2456978.82133,58.71533333,0.08930556,21.6260922266
2456978.82133,58.7655,0.05736111,21.7423015532
2456978.82133,58.76945833,0.05216667,21.655046979
2456978.82133,58.78641667,0.243,21.8126763027
2456978.82133,58.78908333,0.02236111,21.7310035326
2456982.67935,14.1125,0.69805556,21.9352208634
2456982.67935,14.19525,0.64191667,22.1956086569
2456982.67935,14.22083333,0.73388889,22.129985276
2456982.67935,14.32083333,0.61352778,22.1268059614
2456982.86245,133.39779167,-0.61138889,19.2423802325
2456982.86245,133.477125,-0.53944444,19.2441641052
2456984.65964,14.19525,0.64191667,22.1621866605
2456984.65964,14.32083333,0.61352778,22.0979231445
2456984.75492,133.32916667,-0.68611111,22.3301054827
2456984.75492,133.39779167,-0.61138889,22.3978614
2456984.75492,133.477125,-0.53944444,22.3978614
2456983.67436,14.19525,0.64191667,22.2471217209
2456983.67436,14.32083333,0.61352778,22.1916087084
2456983.75025,133.39779167,-0.61138889,22.2018034795
2456983.75025,133.477125,-0.53944444,22.2052231206
2456987.68681,58.708125,0.16905556,22.616736886
2456987.68681,58.71533333,0.08930556,22.2421217257
2456987.68681,58.7655,0.05736111,22.5676002138
2456987.68681,58.76945833,0.05216667,22.2564550715
2456987.68681,58.78641667,0.243,22.479956075
2456987.72308,28.65720833,0.71680556,22.1731629046
2456987.72308,28.77175,0.76180556,22.3505986056
2456994.67526,73.24525,-0.24480556,19.4613518485
2456995.61932,73.24525,-0.24480556,18.8746569392
2456995.76058,58.708125,0.16905556,18.6760012813
2456995.76058,58.71533333,0.08930556,18.6692684293
2456995.76058,58.7655,0.05736111,18.6589807559
2456995.76058,58.76945833,0.05216667,18.6577846938
2456995.76058,58.78908333,0.02236111,18.6799255644
2456996.72374,73.24525,-0.24480556,18.5672290119
2456996.76246,133.39779167,-0.61138889,19.0996971788
2456996.76246,133.477125,-0.53944444,19.1082722422
2456996.76651,58.708125,0.16905556,18.1087473581
2456996.76651,58.71533333,0.08930556,18.1004067802
2456996.76651,58.7655,0.05736111,18.0928368645
2456996.76651,58.76945833,0.05216667,18.0908741462
2456996.76651,58.78908333,0.02236111,18.082202268
2456997.72781,28.65720833,0.71680556,17.8693658712
2456997.72781,28.77175,0.76180556,17.8783693299
2456997.73231,44.3385,0.31080556,17.9709612674
2456997.73231,44.44575,0.26741667,17.9793834754
2456997.82424,73.24525,-0.24480556,17.8193884696
2456999.64247,14.1125,0.69805556,19.2218734151
2456999.64247,14.19525,0.64191667,19.2414127773
2456999.64247,14.32083333,0.61352778,19.2194555247
2456999.79019,73.24525,-0.24480556,18.7249131574
2457010.62219,14.19525,0.64191667,22.4390699744
2457010.62219,14.32083333,0.61352778,22.0234364799
2457010.62435,28.65720833,0.71680556,22.2432647041
2457010.62435,28.77175,0.76180556,22.2797021895
2457010.71789,44.3385,0.31080556,22.2540681283
2457010.71789,44.44575,0.26741667,22.4262713761
2457011.65693,28.65720833,0.71680556,22.0320998664
2457011.65693,28.77175,0.76180556,22.3666671318
2457011.67297,133.39779167,-0.61138889,21.929163573
2457011.67297,133.477125,-0.53944444,22.0874751339
2457011.76141,133.39779167,-0.61138889,22.2110253433
2457011.76141,133.477125,-0.53944444,22.3148607651
2457013.69405,44.3385,0.31080556,22.0481150257
2457013.69405,44.44575,0.26741667,22.13276069
2457013.76069,73.24525,-0.24480556,22.078701138
2457013.76259,133.39779167,-0.61138889,22.2000103653
2457013.76259,133.477125,-0.53944444,22.2643161914
2457014.61782,14.19525,0.64191667,22.1345865179
2457014.61782,14.32083333,0.61352778,21.9504294346
2457014.62496,28.65720833,0.71680556,22.0340999599
2457014.62496,28.77175,0.76180556,22.2380682151
2457014.71621,44.3385,0.31080556,22.1445019766
2457014.71621,44.44575,0.26741667,22.0371033787
2457014.73244,133.39779167,-0.61138889,22.2711388474
2457014.73244,133.477125,-0.53944444,22.3809819334
2457015.78343,73.24525,-0.24480556,22.0143669762
2457015.81881,133.39779167,-0.61138889,22.2456933261
2457015.81881,133.477125,-0.53944444,22.2826266541
2457018.74072,133.32916667,-0.68611111,22.3705930902
2457018.74072,133.39779167,-0.61138889,22.3828614143
2457018.74072,133.477125,-0.53944444,22.3504490031
2457018.75425,58.708125,0.16905556,22.1419581911
2457018.75425,58.71533333,0.08930556,22.1121729996
2457018.75425,58.7655,0.05736111,22.2040979049
2457018.75425,58.76945833,0.05216667,22.1867949173
2457018.75425,58.78908333,0.02236111,22.1310324617
2457020.61716,14.1125,0.69805556,18.6866971213
2457020.61716,14.19525,0.64191667,18.7222659297
2457020.61716,14.22083333,0.73388889,18.7157116099
2457020.61716,14.32083333,0.61352778,18.7294353706
2457020.62164,28.65720833,0.71680556,20.0299869311
2457020.62164,28.77175,0.76180556,20.029034182
2457020.72667,133.39779167,-0.61138889,22.4203699195
2457020.72667,133.477125,-0.53944444,22.0422007432
2457020.753,133.39779167,-0.61138889,22.333464638
2457020.753,133.477125,-0.53944444,22.1989750948
2457025.68538,58.30516667,0.273,18.6480269965
2457025.68538,58.33579167,0.27630556,18.6624445624
2457025.68884,44.3385,0.31080556,18.5476914253
2457025.68884,44.44575,0.26741667,18.5556270264
2457026.6698,44.3385,0.31080556,18.4249789035
2457026.6698,44.44575,0.26741667,18.4167681043
2457026.67165,133.39779167,-0.61138889,18.5507880306
2457026.67165,133.477125,-0.53944444,18.5484460585
2457029.75773,73.24525,-0.24480556,18.8453908357
2457030.66736,44.3385,0.31080556,19.51368199
2457030.66736,44.44575,0.26741667,19.4945674464
2457030.67878,133.39779167,-0.61138889,18.7978043408
2457030.67878,133.477125,-0.53944444,18.8015887163
2457031.66111,44.3385,0.31080556,19.7765766728
2457031.66111,44.44575,0.26741667,19.7918636603
2457031.6641,133.39779167,-0.61138889,19.2783450932
2457031.6641,133.477125,-0.53944444,19.3080065774
2457032.64165,44.3385,0.31080556,20.3318346605
2457032.64165,44.44575,0.26741667,20.314128688
2457032.65826,133.39779167,-0.61138889,19.891819053
2457032.65826,133.477125,-0.53944444,19.8909692232
2457032.74101,73.24525,-0.24480556,19.9588909137
2457036.67049,44.3385,0.31080556,22.2999762806
2457036.67049,44.44575,0.26741667,22.2807592267
2457037.69297,58.91166667,0.17883333,22.795276233
2457037.69297,58.93491667,0.11763889,22.1366087608
2457037.69297,59.05558333,0.14638889,22.3124647296
2457037.70908,73.24525,-0.24480556,22.2619563117
2457038.68293,73.24525,-0.24480556,22.3910212539
2457039.69232,58.91166667,0.17883333,22.2876718766
2457039.69232,58.93491667,0.11763889,22.0337011809
2457039.69232,59.05558333,0.14638889,22.0651739687
2457039.70844,73.24525,-0.24480556,22.2567591781
2457040.68822,73.24525,-0.24480556,22.334118172
2457041.68957,58.91166667,0.17883333,22.3770385279
2457041.68957,58.93491667,0.11763889,22.2647591943
2457041.68957,59.05558333,0.14638889,22.2995986066
2457041.69468,73.24525,-0.24480556,22.3074948972
2457042.68766,58.91166667,0.17883333,22.4310212158
2457042.68766,58.93491667,0.11763889,22.3041054598
2457042.68766,59.05558333,0.14638889,22.12302605
2457042.69122,73.24525,-0.24480556,22.3514905143
2457044.70913,73.24525,-0.24480556,22.1705060621
2457044.72152,133.325,-0.69194444,22.3756219033
2457044.72152,133.39779167,-0.61138889,22.50455171
2457044.72152,133.477125,-0.53944444,22.4493328283
2457049.61459,44.3385,0.31080556,19.7942291453
2457049.61459,44.44575,0.26741667,19.8038745867
2457049.63261,133.39779167,-0.61138889,21.1058187112
2457049.63261,133.477125,-0.53944444,21.1370038491
2457049.6993,73.24525,-0.24480556,22.154690527
2457056.68683,102.91258333,-0.44341667,18.2304503559
2457056.68683,102.91883333,-0.36641667,18.2482116803
2457056.68683,102.91625,-0.42830556,18.2377757862
2457056.68683,102.915625,-0.44497222,18.2255414938
2457056.68683,102.92904167,-0.37191667,18.2409761412
2457056.68683,102.952625,-0.34236111,18.2424193477
2457056.68683,102.95654167,-0.35436111,18.2465996242
2457056.68683,102.96579167,-0.33775,18.2409761412
2457056.68683,102.96829167,-0.34533333,18.2379354948
2457056.68683,102.970875,-0.36694444,18.2488571982
2457056.68683,102.98225,-0.34861111,18.2530623833
2457056.68683,102.995875,-0.35877778,18.2453116513
2457056.68683,103.00783333,-0.45597222,18.2120383005
2457056.68683,103.0095,-0.35438889,18.2491801627
2457056.68683,103.01404167,-0.45508333,18.2208120555
2457056.68683,103.02004167,-0.36541667,18.2491801627
2457056.68683,103.04141667,-0.39219444,18.2419380657
2457056.68683,103.05554167,-0.32783333,18.2558207075
2457056.68683,103.06875,-0.328,18.2556583465
2457056.68683,103.07691667,-0.33872222,18.2483730546
2457056.68683,103.078625,-0.39241667,18.2543595891
2457056.68958,73.24525,-0.24480556,18.218768929
2457056.69086,73.24525,-0.24480556,18.2047445557
2457056.79488,133.39779167,-0.61138889,17.9050569396
2457056.79488,133.477125,-0.53944444,17.9084848248
2457058.83083,133.39779167,-0.61138889,17.8771821718
2457058.83083,133.477125,-0.53944444,17.8995487631
2457065.6672,73.24525,-0.24480556,22.1508762489
2457065.59694,58.33579167,0.27630556,22.240593095
2457065.59694,58.30516667,0.273,22.3033699357
2457066.67045,73.24525,-0.24480556,21.9548077043
2457067.59837,58.30516667,0.273,22.1463162801
2457067.59837,58.33579167,0.27630556,22.1875755203
2457067.65832,73.24525,-0.24480556,22.0345019623
2457068.60967,58.30516667,0.273,21.9710475692
2457068.60967,58.33579167,0.27630556,22.012505126
2457068.78722,133.39779167,-0.61138889,21.8167212868
2457068.78722,133.477125,-0.53944444,21.9161390756
2457069.60833,58.30516667,0.273,21.847209742
2457069.60833,58.33579167,0.27630556,21.8782732721
2457069.61303,73.24525,-0.24480556,21.9371351906
2457080.62607,73.24525,-0.24480556,19.2264112657
2457079.61451,73.24525,-0.24480556,19.9182810504
2457079.78916,133.325,-0.69194444,22.4015913899
2457079.78916,133.39779167,-0.61138889,22.1891666505
2457079.78916,133.477125,-0.53944444,22.2434647238
2457082.57268,58.91166667,0.17883333,19.3348744727
2457082.57268,58.93491667,0.11763889,19.3354358796
2457082.57268,59.05558333,0.14638889,19.3478605264
2457082.69937,133.39779167,-0.61138889,19.478371964
2457082.69937,133.477125,-0.53944444,19.4505473524
2457083.5837,58.91166667,0.17883333,19.1026218661
2457083.5837,58.93491667,0.11763889,19.0899464678
2457083.5837,59.05558333,0.14638889,19.0970442509
2457083.69617,133.39779167,-0.61138889,18.9437237629
2457083.69617,133.477125,-0.53944444,18.943337371
2457084.58826,58.91166667,0.17883333,18.9103963962
2457084.58826,58.93491667,0.11763889,18.9201093291
2457084.58826,59.05558333,0.14638889,18.918269991
2457084.80589,249.449125,-0.55141667,19.408324294
2457086.60466,73.24525,-0.24480556,18.5199463377
2457087.59606,73.24525,-0.24480556,18.4054216715
2457088.59586,73.24525,-0.24480556,18.7914524127
2457089.58516,73.24525,-0.24480556,19.1716503815
2457089.69893,133.32916667,-0.68611111,19.2286593796
2457089.69893,133.39779167,-0.61138889,19.2463881653
2457089.69893,133.477125,-0.53944444,19.2314262441
2457091.58653,73.24525,-0.24480556,19.9424850649
2457091.74798,133.39779167,-0.61138889,19.6306045344
2457091.74798,133.477125,-0.53944444,19.6183402688
2457092.568,73.24525,-0.24480556,22.1403162381
2457092.8946,266.02825,-0.41605556,19.6973640583
2457092.8946,266.05108333,-0.34241667,19.7437243742
2457093.59016,73.24525,-0.24480556,22.0145051002
2457093.82148,266.02825,-0.41605556,19.6982484392
2457093.82148,266.05108333,-0.34241667,19.7176717868
2457093.89131,249.449125,-0.55141667,19.6890472388
2457095.56727,73.24525,-0.24480556,22.0604945389
2457095.89387,266.02825,-0.41605556,20.2160160755
2457095.89387,266.05108333,-0.34241667,20.25473789
2457096.55657,73.24525,-0.24480556,22.0416535109
2457096.87264,266.02825,-0.41605556,20.7640615835
2457096.87264,266.05108333,-0.34241667,20.8194738803
2457097.57823,73.24525,-0.24480556,21.9886087589
2457110.69192,133.39779167,-0.61138889,19.7839561162
2457110.69192,133.477125,-0.53944444,19.764630181
2457110.77819,249.449125,-0.55141667,21.928174004
2457113.54045,133.32916667,-0.68611111,19.0900965004
2457113.54045,133.39779167,-0.61138889,19.1065386584
2457113.54045,133.477125,-0.53944444,19.1095762742
2457113.80678,266.02825,-0.41605556,19.9168575173
2457113.80678,266.05108333,-0.34241667,19.9332219684
2457118.50123,73.24525,-0.24480556,19.3466826224
2457119.62216,133.32916667,-0.68611111,19.5403729625
2457119.62216,133.39779167,-0.61138889,19.5849816435
2457119.62216,133.477125,-0.53944444,19.6012382146
2457120.73622,266.02825,-0.41605556,18.9328967355
2457120.73622,266.05108333,-0.34241667,18.9547045411
2457120.82711,280.747125,0.51927778,19.3899826655
2457120.82711,280.7605,0.51586111,19.3959254301
2457120.82711,280.78195833,0.46716667,19.3923558015
2457120.82711,280.79216667,0.46186111,19.3879103757
2457120.82711,280.798875,0.50141667,19.3764365805
2457120.82711,280.79879167,0.49538889,19.3610357333
2457120.82711,280.82891667,0.50766667,19.3624793176
2457120.82711,280.82975,0.49072222,19.3811291225
2457121.639,133.39779167,-0.61138889,20.0356660918
2457121.639,133.477125,-0.53944444,20.0600170805
2457121.77312,280.747125,0.51927778,19.251450201
2457121.77312,280.7605,0.51586111,19.2548337043
2457121.77312,280.78195833,0.46716667,19.2385338432
2457121.77312,280.79216667,0.46186111,19.2517100584
2457121.77312,280.798875,0.50141667,19.2603219276
2457121.77312,280.79879167,0.49538889,19.2408474803
2457121.77312,280.82891667,0.50766667,19.2429081391
2457121.77312,280.82975,0.49072222,19.2313671752
2457121.8698,310.69483333,0.26897222,19.5800296552
2457121.8698,310.72875,0.25052778,19.6013401896
2457121.87284,266.02825,-0.41605556,19.5737172738
2457121.87284,266.05108333,-0.34241667,19.6085376992
2457122.85768,266.02825,-0.41605556,19.7074549757
2457122.85768,266.05108333,-0.34241667,19.7287801356
2457123.72067,266.02825,-0.41605556,19.8326056267
2457123.72067,266.05108333,-0.34241667,19.8230835939
2457130.58216,133.39779167,-0.61138889,22.1875395172
2457130.58216,133.477125,-0.53944444,22.2526218775
2457130.77295,280.747125,0.51927778,21.9684085773
2457130.77295,280.7605,0.51586111,21.9381809928
2457130.77295,280.78195833,0.46716667,21.9319231359
2457130.77295,280.79216667,0.46186111,21.9961866519
2457130.77295,280.798875,0.50141667,21.9195145989
2457130.77295,280.79879167,0.49538889,21.8307128634
2457130.77295,280.82891667,0.50766667,21.7277480751
2457130.77295,280.82975,0.49072222,21.9303643283
2457130.81175,280.747125,0.51927778,21.9492198273
2457130.81175,280.7605,0.51586111,22.0332230701
2457130.81175,280.78195833,0.46716667,21.9288076814
2457130.81175,280.79216667,0.46186111,22.0435470953
2457130.81175,280.798875,0.50141667,21.9523944938
2457130.81175,280.79879167,0.49538889,21.8493463653
2457130.81175,280.82891667,0.50766667,21.7368337473
2457130.81175,280.82975,0.49072222,22.0627333174
2457131.5731,133.39779167,-0.61138889,22.1501666161
2457131.5731,133.477125,-0.53944444,22.25327009
2457131.79909,280.747125,0.51927778,21.9871317066
2457131.79909,280.7605,0.51586111,22.0168346001
2457131.79909,280.78195833,0.46716667,21.8951047179
2457131.79909,280.79216667,0.46186111,21.995301349
2457131.79909,280.798875,0.50141667,21.9534751902
2457131.79909,280.79879167,0.49538889,21.926973482
2457131.79909,280.82891667,0.50766667,21.8158187271
2457131.79909,280.82975,0.49072222,21.9534751902
2457131.88007,280.747125,0.51927778,22.2418901979
2457131.88007,280.7605,0.51586111,22.1506395214
2457131.88007,280.78195833,0.46716667,22.0620979103
2457131.88007,280.79216667,0.46186111,22.0708538864
2457131.88007,280.798875,0.50141667,22.1794025145
2457131.88007,280.79879167,0.49538889,22.0298778343
2457131.88007,280.82891667,0.50766667,21.9741868526
2457131.88007,280.82975,0.49072222,22.1388763512
2457134.76825,280.747125,0.51927778,22.0041866681
2457134.76825,280.7605,0.51586111,22.0208649557
2457134.76825,280.78195833,0.46716667,21.946181009
2457134.76825,280.79216667,0.46186111,22.0175087392
2457134.76825,280.798875,0.50141667,21.9845051288
2457134.76825,280.79879167,0.49538889,21.8970998759
2457134.76825,280.82891667,0.50766667,21.8941046711
2457134.76825,280.82975,0.49072222,21.8941046711
2457134.86891,310.69483333,0.26897222,21.8616922597
2457134.86891,310.72875,0.25052778,21.8792517016
2457134.88776,280.747125,0.51927778,22.1193162105
2457134.88776,280.7605,0.51586111,22.1721054903
2457134.88776,280.78195833,0.46716667,21.9091637245
2457134.88776,280.79216667,0.46186111,21.9524751435
2457134.88776,280.798875,0.50141667,22.0075018926
2457134.88776,280.79879167,0.49538889,21.9091637245
